audit_kind,item_id,relation_type,source_id,source_type,source_name,target_id,target_type,target_name,description,evidence_text,confidence,chunk_id,book,chapter,section,pages,source_files,chunk_text_preview,is_valid,type_correct,evidence_support,direction_correct,notes
relation,lichsu_12_s169_bai16_sec11_001:4:e6-RELATED_TO-e7,RELATED_TO,e6,Organization,Việt Minh tỉnh Cao Bằng,e7,Organization,Uỷ ban Việt Minh lâm thời liên tỉnh Cao - Bắc Lạng,Việt Minh tỉnh Cao Bằng và Uỷ ban Việt Minh lâm thời liên tỉnh Cao - Bắc Lạng được thành lập,Việt Minh tỉnh Cao Bàng và Uý ban Viết Minh lâm thời liên tỉnh Cao - Bắc Lạng được thành lập,0.9,lichsu_12_s169_bai16_sec11_001,lichsu_12,Bài 16,4. Chuẩn bị tiến tới khởi nghĩa giành chính quyền,"[108, 109, 110]","[""data/corpus/lichsu_12/lichsu_12.pdf_108.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_109.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_110.jpg.txt""]","là Viêt Minh) ra đòi 19 Thu Năm tháng sau, Tuyên ngôn, Chương trình, Điều lê của Viết Minh được công bố chính thức. Chương trình cứu nước của Việt Minh được đông đảo các tầng lớp nhân dân hưởng ứng. 4. Chuẩn bị tiến tới khởi nghĩa giành chính quyền a la tha a là thường cho cuộc khởi nghĩa vũ trang - Xây dưng lưc lượng chính trị : Một trong những nhiệm vụ cấp bách của Đảng là vân động quần chúng tham gia Việt Minh Cao Bảng là nơi thí điểm cuộc vân đông Thi thi thi xây dưng các hôi Cứu quốc trong ",,,,,
relation,lichsu_12_s226_bai20_sec6_004:6:e8-RELATED_TO-e7,RELATED_TO,e8,Person,Hồ Chí Minh,e7,Time,Ngày 15 tháng 3 năm 1954,"Chủ tịch Hồ Chí Minh gửi điện khen ngợi, động viên cán bộ, chiến sĩ ngoài mặt trận vào ngày 15 tháng 3 năm 1954","Chủ tích Hồ Chí Minh gửi điền khen ngoi, động viên cán bộ, chiến sĩ ngoài mặt trận",0.9,lichsu_12_s226_bai20_sec6_004,lichsu_12,Bài 20,VÀ CHIẾN DỊCH ĐIỆN PHÚ NĂM 1954,"[145, 146, 147, 148, 149, 150, 151]","[""data/corpus/lichsu_12/lichsu_12.pdf_145.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_146.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_147.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_148.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_149.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_150.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_151.jpg.txt""]","pháo kho hâu cần, sân bay, tập trung 2/3 lưc lương, phân khu Nam đát tai Hồng Cúm, có trận địa pháo, sân bay, Tổng công cả ba phân khu có 49 cứ điểm Sau khi kiểm tra, các tướng lính Pháp và Mĩ đều coi Điên Biên Phú là ""một phác đài bất kha xâm pham Đầu tháng 12 ? 1953, Bộ Chính trị Trung ương Đảng họp, thông qua kế hoạch Thi chiến đác chiến của Bộ Tổng tư lênh và quyết đình mở chiến dich Điên Biên Phú, Muc thiếu của chiến dịch là tiêu diệt lực lương địch ở đây, giải phóng vùng Tây Bắc, tao điều ",,,,,
relation,lichsu_10_s182_002:7:e6-RELATED_TO-e9,RELATED_TO,e6,Place,Áo,e9,Place,Pháp,Áo tham gia liên quân phong kiến chống Pháp.,chiến tranh giữa Pháp và liên quân pong kiến Áo ? Phổ bùng nổ.,0.9,lichsu_10_s182_002,lichsu_10,Bài,1. Cách mạng bùng nổ nền quân chủ lập hiến,"[151, 152, 153, 154, 155]","[""data/corpus/lichsu_10/lichsu_10.pdf_151.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_152.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_153.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_154.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_155.jpg.txt""]","hữu là quyền thiêng liêng và bất khả xâm phạm. Nội dung cơ bản của Tuyên ngôn thấm nhuần tư tưởng cách mạng của các nhà triết học Ánh sáng Pháp thế kỉ XVIII, đồng thời phản ánh ý chí vàn vân dân Pháp. Thế Tiếp đó, Quốc hội Lập hiến ban hành sách nhằm khuyến khích chiến công thương nghiệp phát triển như - bãi bỏ quy chế phường hội, cho phép tự do buôn bán, tổ chức hành chính theo quy chế mới (cả nước được chia thành 83 quận với cơ cấu tổ chức thống nhất, xoá bỏ thuế quan nội địa...) Tuy vây, cuộc",,,,,
relation,lichsu_11_s24_bai7_sec1_002:12:e10-RELATED_TO-e5,RELATED_TO,e10,Event,Cách mạng Pháp 1789,e5,Person,Mê-li-ê,Mê-li-ê là một trong những nhà Khai sáng dọn đường cho Cách mạng Pháp 1789,"Các nhà Khai sáng thế kỉ XVII - XVIII được xem như ""những người đi trước dọn đường cho Cách mạng Pháp 1789 thắng lợi""",0.8,lichsu_11_s24_bai7_sec1_002,lichsu_11,Bài 7,Bài 7,"[36, 37, 38, 39]","[""data/corpus/lichsu_11/lichsu_11.pdf_36.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_37.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_38.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_39.jpg.txt""]","tiêng thế kỉ XVII về tranh chân dung, tranh phong cảnh với nhiều chất liêu - sơn dầu, khắc kim loại... Về tổ tổng, trào lưu Triết học Anh sáng thế kỉ XVII XXIII đã sản sinh ra nhiều nhà tư tưởng lớn ? các nhà Khai sáng, có vai trò quan trọng trong sự thắng lơi của Cách mang tư sản Pháp cuối thế kỉ XVIII và sự phát triển tư tưởng của châu Âu Đó là Mông le xki o (1689 1755), Vôn-le (1694 1778), Rút xô (1712 - 1778) nhà tư tưởng cấp tiến Mê-liê (1644 - 1729) và nhóm Bách khư do Đi-dơ-rô (1713 1784)",,,,,
relation,lichsu_10_s192_bai33_sec5_002:2:e1-RELATED_TO-e2,RELATED_TO,e1,Concept,chế độ nô lệ,e2,Place,Mĩ,chế độ nô lệ tồn tại ở Mĩ,chế độ nô lệ Thi chi đã cán trở nên kinh tế tư bán chú nghĩa phát triển ở Mi,0.85,lichsu_10_s192_bai33_sec5_002,lichsu_10,Bài 33,PHONH MUA CỦA TBY BAN NHA,"[163, 164, 167, 168, 169]","[""data/corpus/lichsu_10/lichsu_10.pdf_163.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_164.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_167.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_168.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_169.jpg.txt""]","ại của chế độ nô lệ Thi chi đã cán trở nên kinh tế tư bán chú nghĩa phát triển ở Mi. Bằng việc vắt kiệt sức lao đông của người nô lệ, các chủ nô không chiu chiến tháp dung những tiến bô của khoa hoc ? kĩ thuất nên năng suất thu hoach ngày càng thấp, đất đai trở nên cần cỗi vì không được chăm bón, cải tho tao Các chủ nô miền Nam muốn khai khẩn những vùng đất mới ở miền Tây để lập đồn điền, nơi mà các trại chủ miền Bắc cũng đang 'nhòm nguyên ngó"" để mở rông diên tích chăn nuôi và trồng trot, cung ",,,,,
relation,lichsu_10_s206_001:2:e2-RELATED_TO-e3,RELATED_TO,e2,Concept,nông dân,e3,Concept,quý tộc,nông dân bị phá sản phải đi làm thuê cho quý tộc,nông dân bị phá sản phải đi làm thuê cho quý tộc,0.95,lichsu_10_s206_001,lichsu_10,Bài,CỦA PHONG TRÀO CÔNG NHÂN,"[178, 179, 183]","[""data/corpus/lichsu_10/lichsu_10.pdf_178.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_179.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_183.jpg.txt""]","cho nông dân Đức càng phân hoá sâu sắc Phần lớn nông dân bị phá sản phải đi làm thuê cho quý tộc, địa chủ, hoặc đi kiếm ăn ở các cơ sở công nghiệp B Nét nối bật của tình hình tế Đức cuối thế kỉ XIX CỦA PHONG TRÀO CÔNG NHÂN Giai Giai cấp công nhân ra đời và lớn mạnh cùng với sự hình thi thành và phát triển của chủ nghĩa tư bản. Dối lập về quyền lợi, mâu thuẫn giữa tư sản với công nhân đã nảy sinh, dẫn đến những cuộc đấu tranh giai cấp ngày càng gay gắt",,,,,
relation,lichsu_12_s46_bai4_sec5_002:11:e10-RELATED_TO-e13,RELATED_TO,e10,Place,Lào,e13,Time,Tháng 7 năm 1997,Lào gia nhập ASEAN vào tháng 7 năm 1997,"Tháng 7 - 1997, Lào và Mianma gia nhập ASEAN",0.95,lichsu_12_s46_bai4_sec5_002,lichsu_12,Bài 4,3. Sư ra đời và phát triên của tô chức ASEAN,"[28, 29, 30, 31, 32]","[""data/corpus/lichsu_12/lichsu_12.pdf_28.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_29.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_30.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_31.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_32.jpg.txt""]","i của nhau , không sử dung vũ lực hoác de doa băng vũ lực đối với nhau, giải quyết các tranh chấp bang biên pháp hoà bình, hợp tác phát triển có hiêu quá trong các lĩnh vực kinh tế, văn hoá và xã hội. Vào thời diễm này, quan hê giữa các nước Đông Dương và ASEAN bước dầu nhưng được cải thiên. Hai nhóm nước đã thiết lập quan hê ngoại giao và bắt đầu có những chuyển viếng thăm lẫn nhau của các nhà lãnh đạo cấp cao Sau thời kì căng thắng giữa hai nhóm nước (từ cuối thấp kỉ 70 đến giữa thập kỉ 80) về",,,,,
relation,lichsu_10_s34_001:9:e10-RELATED_TO-e12,RELATED_TO,e10,Place,Đê-li,e12,Time,thế kỉ XIV,Kinh đô Đề li trở thành một trong những thành phố lớn nhất thế giới vào thế kỉ XIV,"kinh đô Đề li cũng đã trở thành "" một trong những thành phố lớn nhất thế giới"" ở thế kỉ XIV",0.95,lichsu_10_s34_001,lichsu_10,Bài,2. Vương triều Hồi giáo Đê-li,"[41, 42]","[""data/corpus/lichsu_10/lichsu_10.pdf_41.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_42.jpg.txt""]","5 thế kỉ tiếp theo (thế kỉ VII - XII), nhưng và văn hoá truyền thống của An Độ phát triển rộng trên toàn lãnh thổ và có ảnh hưởng ra bên ngoài. S Sự phát triển văn hoá thời Gúp-ta đưa đến điều gì ? 2. Vương triều Hồi giáo Đê-li Ấn Độ đã trải qua một thời kì phát triển, nhất là về văn hoá truyền thống, nhưng sự phân tán không đem lại sức mạnh thống nhất để người Ấn Độ có thể chống cự được cuộc tấn công từ bên ngoài của người Hồi giáo gốc Thổ (Tuốc) Năm 1055, thủ lĩnh của người Thổ dẫn quân đánh c",,,,,
relation,lichsu_11_s17_bai5_sec6_001:2:e4-RESULTS_IN-e5,RESULTS_IN,e4,Event,Chiến tranh Trung - Nhật,e5,Place,Triều Tiên,"Sau Chiến tranh Trung - Nhật, Nhật Bản thôn tính Triều Tiên.","Sau Chiến tranh Trung - Nhật (1895), Nhật Bản thôn tính Triều Tiên",0.95,lichsu_11_s17_bai5_sec6_001,lichsu_11,Bài 5,NGUYÊN NHÂN CỦA CHIẾN TRANH,"[31, 32]","[""data/corpus/lichsu_11/lichsu_11.pdf_31.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_32.jpg.txt""]","1918) Từ năm 1914 đến năm 1918, nhân loại đã phải trải qua một cuộc chiến tranh thế giới tàn khốc, lôi cuốn vào vòng chục nước, chủ yếu là ở châu Âu, đã gây nên những thiệt hại to lớn về người và của NGUYÊN NHÂN CỦA CHIẾN TRANH Sự phát triển không đều về kinh tế và chính trị của chủ nghĩa tư bản cuối thế kỉ XIX đầu thế kỉ XX đã làm thay đổi sâu sắc so sánh lực lượng giữa các nước đế quốc Bên canh các đế quốc ""giá"" (Anh, Pháp) với hệ thống thuộc địa rông lớn là các đế Thi The Quốc "" Trê? (Mi, Đức",,,,,
relation,lichsu_12_s60_bai5_sec9_003:1:e1-RESULTS_IN-e3,RESULTS_IN,e1,Place,Cuba,e3,Concept,cách mạng xã hội chủ nghĩa,Chính phủ Cuba bắt đầu tiến hành cách mạng xã hội chủ nghĩa.,Chính phủ Cuba thi thuyên bó bắt đầu tiên hành cách mang xã hội chủ nghĩa,0.95,lichsu_12_s60_bai5_sec9_003,lichsu_12,Bài 5,ĐÔM NGA ANT CHA THO NGAY,"[38, 39, 40, 41]","[""data/corpus/lichsu_12/lichsu_12.pdf_38.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_39.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_40.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_41.jpg.txt""]","ủ (cải cách ruộng đất, quốc hữu hoá các xí nghiệp của tư bản nước ngoài,..), Đến năm 1961, Chính phủ Cuba thi thuyên bó bắt đầu tiên hành cách mang xã hội chủ nghĩa và xây dưng chủ nghĩa xã Người hói. Với sư nô lực của nhân dân và sư giúp đỡ của các nước xã hôi chủ nghia, Cuba nhưng đạt được nhiều thành tựu to lớn - từ một nền nông nghiệp độc canh (mía) và nên cho công nghiệp đơn nhất (khai thác mỏ), Cuba đã xây dựng được một nên công nghiệp với cơ cấu các ngành hợp lí và nền nông nghiệp với sản",,,,,
relation,lichsu_12_s157_bai15_sec7_001:3:e2-RESULTS_IN-e5,RESULTS_IN,e2,Organization,Đảng Cộng sản Đông Dương,e5,Concept,kinh nghiệm trong việc xây dựng mặt trận dân tộc thống nhất,Đảng Cộng sản Đông Dương đã tích luỹ được nhiều bài học kinh nghiệm trong việc xây dựng mặt trận dân tộc thống nhất,Đảng Cộng sản Đông Dương đã tích luỹ được nhiều bài học kinh nghiệm trong việc xây dựng mặt trận dân tộc thống nhất,0.95,lichsu_12_s157_bai15_sec7_001,lichsu_12,Bài 15,3. Ý nghĩa lịch sử và bài học kinh nghiệm của phong trào dân chủ,"[99, 100, 101, 102]","[""data/corpus/lichsu_12/lichsu_12.pdf_100.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_101.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_102.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_99.jpg.txt""]","thành mũi xung kích trong những phong trào lớn của cuộc vận động dân sinh, dân chủ thời kì 1936 - 1939 Trong t tư tưởng, Đông đảo các tầng lớp nhân dân được giác ngộ về con đường cách mạng của Đảng 3. Ý nghĩa lịch sử và bài học kinh nghiệm của phong trào dân chủ 1936 - 1939 Cuộc vận động dân chủ 1936 - 1939 là phong trào quần chúng rông lớn, có tổ chức, dưới sự lãnh đạo của Đảng Cộng sản Đông Dương, Bằng sức mạnh đoàn kết của quần chúng, phong trào dân chủ 1936 - 1939 đã buộc chính quyền thực dâ",,,,,
relation,lichsu_11_s94_bai18_sec3_001:4:e5-RESULTS_IN-e6,RESULTS_IN,e5,Event,Khởi nghĩa vũ trang,e6,Concept,Hai chính quyền song song tồn tại,Khởi nghĩa vũ trang dẫn đến hai chính quyền song song tồn tại,Khởi nghĩa vũ trang Hai chính quyền song Nga hoàng bị lật đổ song tồn tai,0.95,lichsu_11_s94_bai18_sec3_001,lichsu_11,Bài 18,NƯỚC NGA - LIÊN XÔ,[102],"[""data/corpus/lichsu_11/lichsu_11.pdf_102.jpg.txt""]","sự kiên tác động, ảnh hưởng to lớn đến lịch sử thế giới Chúng ta cùng nhau ôn tập các sự kiên lịch sử cơ bản theo bảng hệ thống kiến thức dưới đây Thời gian Sự kiện Diễn biến chinh Kết quả, y nghĩa NƯỚC NGA - LIÊN XÔ 2 1917 Cách mạng dân chủ Tổng bãi công chính trị ở Lật đổ chế độ tu san Pê tơ rô grát Nga hoàng Khởi nghĩa vũ trang Hai chính quyền song Nga hoàng bị lật đổ song tồn tai Cách mang dân chủ tư sản kiểu mới 10 1917",,,,,
relation,lichsu_11_s105_bai19_sec6_003:2:e3-RESULTS_IN-e4,RESULTS_IN,e3,Organization,Thực dân Pháp,e4,Place,miền Tây Nam Kì,Thực dân Pháp chiếm ba tỉnh miền Tây Nam Kì,Thực dân Pháp chiếm ba tính miên Tây Nam Kì,0.95,lichsu_11_s105_bai19_sec6_003,lichsu_11,Bài 19,THI CUỘC KHÁNG CHIẾN CỦA NHÁN DÂN NAM KI SAU HIẾP ĐỚC 1862,"[109, 110, 111, 112, 113, 114]","[""data/corpus/lichsu_11/lichsu_11.pdf_109.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_110.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_111.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_112.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_113.jpg.txt"", ""data/corpus/lichsu_11/lichsu_11.pdf_114.jpg.txt""]","quân chống trả quyết liêi Trương Định trúng đạn và bị thương năng, Ông đã rút gươm tự sát để bảo toàn khí tiết, Năm đó ông 44 tuổi Is Em có suy nghị gì về hành động của Trương Định sau Hiệp ước 1862 ? Thực dân Pháp chiếm ba tính miên Tây Nam Kì Sau khi chiếm ba tỉnh miền Đông Nam Kì, thực dân Pháp bất tay ngay vào việc tổ chức bộ máy cai trị và chuẩn bị mở rộng phạm vi chiếm đóng Năm 1863, thực dân Pháp dùng vũ lực áp đất nền bảo hộ lên đất Cam-pu chia Sau đó có có có chứng vu cáo triều đình Huế",,,,,
relation,lichsu_10_s225_001:2:e1-RESULTS_IN-e3,RESULTS_IN,e1,Person,V.I. Lê-nin,e3,Concept,chính đảng vô sản,V.I. Lê-nin thành lập chính đảng vô sản.,thành lập chính đảng vô sản,0.95,lichsu_10_s225_001,lichsu_10,Bài,CÔNG NHÂN NGA ĐẦU THẾ KỈ XX,"[199, 200]","[""data/corpus/lichsu_10/lichsu_10.pdf_199.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_200.jpg.txt""]","lãnh đạo các đẳng xã hội dân chủ của các nước trong Quốc nhành thế thứ hai ủng hộ chính phủ tư sản, đẩy quần chúng nhân dân và vô sản các nước vào cuộc chiến tranh vì quyền lợi của bọn đế quốc. 2) CÔNG NHÂN NGA ĐẦU THẾ KỈ XX Cuối thế kỉ XIX - đầu thế kỉ XX, V.. Lê-nin tham gia phong trào công nhân Nga, thành lập chính đảng vô sản, đấu tranh bảo vệ học thuyết Mác Cách mạng 1905 ? 1907 ở Nga đã giáng một đòn mạnh mẽ vào chế độ Nga hoàng, có ảnh hưởng đến phong trào đấu tranh đòi dân chủ ở các nước",,,,,
relation,lichsu_10_s169_001:6:e6-RESULTS_IN-e8,RESULTS_IN,e6,Place,Hà Lan,e8,Concept,nền cộng hoà tư sản,Nhân dân Hà Lan thiết lập nền cộng hoà tư sản đầu tiên.,thiết lập nền cộng hoà tư sản đầu tiên,0.9,lichsu_10_s169_001,lichsu_10,Bài,VÀ CÁCH MANG TƯ SÁN ANH,"[137, 138, 139, 142]","[""data/corpus/lichsu_10/lichsu_10.pdf_137.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_138.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_139.jpg.txt"", ""data/corpus/lichsu_10/lichsu_10.pdf_142.jpg.txt""]","?thượng sách để giữ nước"" và Nguyễn Trãi: ""Nhớ thưở Lam Sơn đọc võ kinh ; Bấy giờ chí đã ở dân lành? thì người dân lao động cũng hiểu ?Mến người có nhân là dân ; chở thuyền, lật thuyền cũng là dân? B VÀ CÁCH MANG TƯ SÁN ANH Sự phát triển của kinh tế tư bản chủ nghĩa từ thời hậu kì trung đại dẫn đến bước chuyển từ chế độ phong kiến sang chế độ tư bản. Bước chuyển ấy được mở đầu bởi các cuộc cách mạng tư sản. Từ giữa thế kỉ XVI, nhân dân Hà Lan đã đấu tranh lật đổ ách thống trị của Vương triều Tây",,,,,
relation,lichsu_12_s114_bai11_sec5_001:9:e11-RESULTS_IN-e10,RESULTS_IN,e11,Event,tan rã chế độ xã hội chủ nghĩa ở Đông Âu,e10,Concept,hệ thống xã hội chủ nghĩa,Chế độ xã hội chủ nghĩa tan rã ở Đông Âu.,chế đô xã hội chủ nghĩa đã tan rã ở các nước Đông Âu (vào cuối những năm 80),0.95,lichsu_12_s114_bai11_sec5_001,lichsu_12,Bài 11,"1. Sau Chiến tranh thế giới thứ hai, một trật tư thế giới mói đã được xác lập. Đó","[71, 72, 73]","[""data/corpus/lichsu_12/lichsu_12.pdf_71.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_72.jpg.txt"", ""data/corpus/lichsu_12/lichsu_12.pdf_73.jpg.txt""]","sau thế kí XX mà loài người vừa mới trải qua Chí trong vòng nửa thế ki, tỉnh hình thế giới đã thật sôi đông với bao diên biến dồn dập, đem lại nhưng thay đổi to lớn và cả những đảo lôn đầy bất ngờ 1. Sau Chiến tranh thế giới thứ hai, một trật tư thế giới mói đã được xác lập. Đó là trật tự thế giới hai cực lanta với đặc trưng nổi bật là thế giới bị chia thành hai phe - tư bản chủ nghĩa và xã hội chủ nghĩa, do hai siêu cường Mĩ và Liên Xô đứng đầu dỗu mỗi phe. Đặc trưng hai cực ? hai phe đó là nhâ",,,,,
